"FECHA DE ATENCIÓN","SERVICIO DE ATENCIÓN","N° DE RECETAS","N° PRESCRIPCIONES","Controlados (Receta Blanca)","Controlados (Receta verde)","TIPO DE ATENCIÓN","ÁREA"
"18-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-05-2026","Medicina","40","135","2","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","Mater","20","37","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","Pediatria","9","28","2","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","UPC UTI (4-12)","21","116","4","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","UPC UCI (1-3)","8","37","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","UPC NEO","1","1","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","Diálisis","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","Pabellón","30","153","33","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","Recuperación","9","37","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","Alta","15","65","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","HODOM","3","3","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","C. Paliativos","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","Endoscopía","15","22","5","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
"18-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","5","","5","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Controlados","51","51","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","Pabellón","1","1","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2026","Urgencia","228","416","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"18-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","2","2","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Diálisis","2","5","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"19-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
"19-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"19-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"19-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"20-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"20-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
"20-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"20-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"20-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"20-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"20-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"21-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"21-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"21-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"21-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
"21-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"21-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
